label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,utm_x,utm_y,x_rotated,y_rotated,error_before,error_after
C6,36.0800576,140.0800652,331.923928484499,-328.002879622401,11.9671401747794,0,0,-0.310026805476296,-0.950341490959082,2,2,0,0,1,331.923928484499,-328.002879622401,330.648389446503,-325.833270779064,53.5029667149353,2.516784132686
C6-C10_1,36.0800586,140.080071,332.445722436016,-327.891560131098,11.9767424826657,0,0,0.13510696633659,-0.990173658290418,2,2,0,0,1,332.445722436016,-327.891560131098,331.097939258861,-325.880000081434,53.3759386467968,2.42134122461579
C6-C10_2,36.0800334,140.0801075,335.729425752826,-330.696811299441,12.1094060058696,0,0,0.319110232860006,-0.946922763472264,2,2,0,0,1,335.729425752826,-330.696811299441,334.167579949511,-328.468134399222,53.8672975608944,2.72146340025027
C6-C10_3,36.0800117,140.0801446,339.06710775366,-333.112444249409,12.2134564590325,0,0,0.253231464295373,-0.966693600522569,2,2,0,0,1,339.06710775366,-333.112444249409,337.460245255124,-330.911639644376,54.2808140853773,2.72498587129093
C6-C10_4,36.0799943,140.0801871,342.890597918366,-335.049403389701,12.2922963517388,0,0,0.108029041658404,-0.993461217746623,2,2,0,0,1,342.890597918366,-335.049403389701,341.058295257045,-332.804580815023,54.6240069123468,2.89768207960547
C6-C10_5,36.0799839,140.080232,346.930002821718,-336.207126094033,12.3097622475595,0,0,0.113346628321846,-0.992906103808156,2,2,0,0,1,346.930002821718,-336.207126094033,345.030754848742,-334.062242831442,54.9370663007723,2.86490262888658
C6-C10_6,36.0799748,140.0802746,350.762489433335,-337.220133460226,12.3263772431914,0,0,0.089803745676111,-0.995255241277846,2,2,0,0,1,350.762489433335,-337.220133460226,348.919198454421,-335.22767797593,55.2703778248595,2.71433242066036
C6-C10_7,36.0799668,140.0803171,354.585979598041,-338.110689385905,12.3351298036588,0,0,0.059518057712127,-0.997613763227543,2,2,0,0,1,354.585979598041,-338.110689385905,352.904905811887,-336.036703490435,55.8356630940116,2.66972406235308
C6-C10_8,36.0799601,140.0803634,358.751334763261,-338.856529974236,12.3324302489422,0,0,0.034868305031892,-0.998742038204486,2,2,0,0,1,358.751334763261,-338.856529974236,356.952296178625,-336.728293864357,56.2061636171049,2.78674160416727
C6-C10_9,36.0799582,140.0804079,362.754753876413,-339.068037006842,12.302043429232,0,0,-0.121174660696201,-0.992130654014952,2,2,0,0,1,362.754753876413,-339.068037006842,361.039551279064,-336.991473059504,56.5879445011834,2.69333209562767
C6-C10_10,36.0799589,140.0804554,367.028066414791,-338.990113363167,12.265026359897,0,0,-0.029038879949256,-0.999061477666501,2,2,0,0,1,367.028066414791,-338.990113363167,365.099154535573,-337.178324913588,56.6133333809026,2.64637080240336
C6-C10_11,36.0799597,140.0805002,371.058474868676,-338.901057771073,12.2405685569056,0,0,-0.035528132799404,-0.998806358730336,2,2,0,0,1,371.058474868676,-338.901057771073,369.204548118249,-337.242481954011,56.8969380232391,2.48755264002427
C6-C10_12,36.0799615,140.0805479,375.349780300875,-338.700682687677,12.2198995142231,0,0,-0.050389885819946,-0.998076299223845,2,2,0,0,1,375.349780300875,-338.700682687677,373.296890575904,-337.209539540162,56.9987036838138,2.53729464376379
C6-C10_13,36.0799634,140.0805933,379.434167441339,-338.489175655071,12.1947854731249,0,0,-0.062271951751768,-0.997418983016881,2,2,0,0,1,379.434167441339,-338.489175655071,377.356033968881,-337.102184687985,57.2477539802874,2.49847606995333
C6-C10_14,36.0799667,140.0806379,383.446583001402,-338.121821335115,12.1677812165213,0,0,-0.106278951316724,-0.993798520292557,2,2,0,0,1,383.446583001402,-338.121821335115,381.414356732546,-336.868654592685,57.5064544632544,2.38754486704767
C6-C10_15,36.0799734,140.0806818,387.396023430532,-337.375980746785,12.0949389489398,0,0,-0.125985219639523,-0.991364591809449,2,2,0,0,1,387.396023430532,-337.375980746785,385.438323294963,-336.307942430538,57.7144690027996,2.23008871253567
C6-C10_16,36.0799817,140.0807276,391.51639635864,-336.452028973477,12.0269981610257,0,0,-0.133990813434647,-0.990368348838045,2,2,0,0,1,391.51639635864,-336.452028973477,389.472511954253,-335.600385547153,57.7948015726059,2.21421769121636
C6-C10_17,36.0799903,140.0807708,395.402861654279,-335.49468135254,11.9408871358705,0,0,-0.152896122837133,-0.987672036193842,2,2,0,0,1,395.402861654279,-335.49468135254,393.483467316865,-334.768603130964,58.0613432953045,2.05213649798153
C6-C10_18,36.0799997,140.0808141,399.298323399386,-334.44827813872,11.879919072886,0,0,-0.150865463120698,-0.987858413151978,2,2,0,0,1,399.298323399386,-334.44827813872,397.395543189194,-333.883796563487,58.2245546213993,1.98474481409551
C6-C10_19,36.0800106,140.0808599,403.418696330051,-333.234895689131,11.7921755519645,0,0,-0.15414154414554,-0.987312535327152,2,2,0,0,1,403.418696330051,-333.234895689131,401.344596279601,-332.908229849923,58.2162478151112,2.09966701878699
C10,36.080017,140.0808861,405.775765558785,-332.522450948429,11.7621904195701,0,0,-0.245359123265153,-0.968821672415318,2,2,0,0,1,405.775765558785,-332.522450948429,403.637807253279,-332.238162652592,58.3044484978329,2.15677665770821
